Benchmark,twise,seed, ApproxMaxCov Time, Strategy 3 Time, Strategy 3 Combinations
olpch2294.cnf,6,4,-1,-1,-1
olpch2294.cnf,6,5,-1,-1,-1
olpch2294.cnf,6,6,-1,-1,-1
olpch2294.cnf,6,7,-1,-1,-1
olpch2294.cnf,6,8,-1,-1,-1
olpch2294.cnf,6,9,-1,-1,-1
olpch2294.cnf,6,10,-1,-1,-1
olpcl2294.cnf,6,1,-1,-1,-1
olpcl2294.cnf,6,2,-1,-1,-1
olpcl2294.cnf,6,3,-1,-1,-1
olpcl2294.cnf,6,4,-1,-1,-1
olpcl2294.cnf,6,5,-1,-1,-1
olpcl2294.cnf,6,6,-1,-1,-1
olpcl2294.cnf,6,7,-1,-1,-1
olpcl2294.cnf,6,8,-1,-1,-1
olpcl2294.cnf,6,9,-1,-1,-1
olpcl2294.cnf,6,10,-1,-1,-1
p2106.cnf,6,1,-1,-1,-1
p2106.cnf,6,2,-1,-1,-1
p2106.cnf,6,3,-1,-1,-1
p2106.cnf,6,4,-1,-1,-1
p2106.cnf,6,5,-1,-1,-1
p2106.cnf,6,6,-1,-1,-1
p2106.cnf,6,7,-1,-1,-1
p2106.cnf,6,8,-1,-1,-1
p2106.cnf,6,9,-1,-1,-1
p2106.cnf,6,10,-1,-1,-1
pati.cnf,6,1,-1,-1,-1
pati.cnf,6,2,-1,-1,-1
pati.cnf,6,3,-1,-1,-1
pati.cnf,6,4,-1,-1,-1
pati.cnf,6,5,-1,-1,-1
pati.cnf,6,6,-1,-1,-1
pati.cnf,6,7,-1,-1,-1
pati.cnf,6,8,-1,-1,-1
pati.cnf,6,9,-1,-1,-1
pati.cnf,6,10,-1,-1,-1
pc_i82544.cnf,6,1,-1,-1,-1
pc_i82544.cnf,6,2,-1,-1,-1
pc_i82544.cnf,6,3,-1,-1,-1
pc_i82544.cnf,6,4,-1,-1,-1
pc_i82544.cnf,6,5,-1,-1,-1
pc_i82544.cnf,6,6,-1,-1,-1
pc_i82544.cnf,6,7,-1,-1,-1
pc_i82544.cnf,6,8,-1,-1,-1
pc_i82544.cnf,6,9,-1,-1,-1
pc_i82544.cnf,6,10,-1,-1,-1
pc_i82559.cnf,6,1,-1,-1,-1
pc_i82559.cnf,6,2,-1,-1,-1
pc_i82559.cnf,6,3,-1,-1,-1
pc_i82559.cnf,6,4,-1,-1,-1
pc_i82559.cnf,6,5,-1,-1,-1
pc_i82559.cnf,6,6,-1,-1,-1
pc_i82559.cnf,6,7,-1,-1,-1
pc_i82559.cnf,6,8,-1,-1,-1
pc_i82559.cnf,6,9,-1,-1,-1
pc_i82559.cnf,6,10,-1,-1,-1
pc_rltk8139.cnf,6,1,-1,-1,-1
pc_rltk8139.cnf,6,2,-1,-1,-1
pc_rltk8139.cnf,6,3,-1,-1,-1
pc_rltk8139.cnf,6,4,-1,-1,-1
pc_rltk8139.cnf,6,5,-1,-1,-1
pc_rltk8139.cnf,6,6,-1,-1,-1
pc_rltk8139.cnf,6,7,-1,-1,-1
pc_rltk8139.cnf,6,8,-1,-1,-1
pc_rltk8139.cnf,6,9,-1,-1,-1
pc_rltk8139.cnf,6,10,-1,-1,-1
pc_usb_d12.cnf,6,1,-1,-1,-1
pc_usb_d12.cnf,6,2,-1,-1,-1
pc_usb_d12.cnf,6,3,-1,-1,-1
pc_usb_d12.cnf,6,4,-1,-1,-1
pc_usb_d12.cnf,6,5,-1,-1,-1
pc_usb_d12.cnf,6,6,-1,-1,-1
pc_usb_d12.cnf,6,7,-1,-1,-1
pc_usb_d12.cnf,6,8,-1,-1,-1
pc_usb_d12.cnf,6,9,-1,-1,-1
pc_usb_d12.cnf,6,10,-1,-1,-1
pc_vmWare.cnf,6,1,-1,-1,-1
pc_vmWare.cnf,6,2,-1,-1,-1
pc_vmWare.cnf,6,3,-1,-1,-1
pc_vmWare.cnf,6,4,-1,-1,-1
pc_vmWare.cnf,6,5,-1,-1,-1
pc_vmWare.cnf,6,6,-1,-1,-1
pc_vmWare.cnf,6,7,-1,-1,-1
pc_vmWare.cnf,6,8,-1,-1,-1
pc_vmWare.cnf,6,9,-1,-1,-1
pc_vmWare.cnf,6,10,-1,-1,-1
phycore.cnf,6,1,-1,-1,-1
phycore.cnf,6,2,-1,-1,-1
phycore.cnf,6,3,-1,-1,-1
phycore.cnf,6,4,-1,-1,-1
phycore.cnf,6,5,-1,-1,-1
phycore.cnf,6,6,-1,-1,-1
phycore.cnf,6,7,-1,-1,-1
phycore.cnf,6,8,-1,-1,-1
phycore.cnf,6,9,-1,-1,-1
phycore.cnf,6,10,-1,-1,-1
phycore229x.cnf,6,1,-1,-1,-1
phycore229x.cnf,6,2,-1,-1,-1
phycore229x.cnf,6,3,-1,-1,-1
phycore229x.cnf,6,4,-1,-1,-1
phycore229x.cnf,6,5,-1,-1,-1
phycore229x.cnf,6,6,-1,-1,-1
phycore229x.cnf,6,7,-1,-1,-1
phycore229x.cnf,6,8,-1,-1,-1
phycore229x.cnf,6,9,-1,-1,-1
phycore229x.cnf,6,10,-1,-1,-1
picasso.cnf,6,1,-1,-1,-1
picasso.cnf,6,2,-1,-1,-1
picasso.cnf,6,3,-1,-1,-1
picasso.cnf,6,4,-1,-1,-1
picasso.cnf,6,5,-1,-1,-1
picasso.cnf,6,6,-1,-1,-1
picasso.cnf,6,7,-1,-1,-1
picasso.cnf,6,8,-1,-1,-1
picasso.cnf,6,9,-1,-1,-1
picasso.cnf,6,10,-1,-1,-1
pid.cnf,6,1,-1,-1,-1
pid.cnf,6,2,-1,-1,-1
pid.cnf,6,3,-1,-1,-1
pid.cnf,6,4,-1,-1,-1
pid.cnf,6,5,-1,-1,-1
pid.cnf,6,6,-1,-1,-1
pid.cnf,6,7,-1,-1,-1
pid.cnf,6,8,-1,-1,-1
pid.cnf,6,9,-1,-1,-1
pid.cnf,6,10,-1,-1,-1
prpmc1100.cnf,6,1,-1,-1,-1
prpmc1100.cnf,6,2,-1,-1,-1
prpmc1100.cnf,6,3,-1,-1,-1
prpmc1100.cnf,6,4,-1,-1,-1
prpmc1100.cnf,6,5,-1,-1,-1
prpmc1100.cnf,6,6,-1,-1,-1
prpmc1100.cnf,6,7,-1,-1,-1
prpmc1100.cnf,6,8,-1,-1,-1
prpmc1100.cnf,6,9,-1,-1,-1
prpmc1100.cnf,6,10,-1,-1,-1
psim.cnf,6,1,-1,-1,-1
psim.cnf,6,2,-1,-1,-1
psim.cnf,6,3,-1,-1,-1
psim.cnf,6,4,-1,-1,-1
psim.cnf,6,5,-1,-1,-1
psim.cnf,6,6,-1,-1,-1
psim.cnf,6,7,-1,-1,-1
psim.cnf,6,8,-1,-1,-1
psim.cnf,6,9,-1,-1,-1
psim.cnf,6,10,-1,-1,-1
rattler.cnf,6,1,-1,-1,-1
rattler.cnf,6,2,-1,-1,-1
rattler.cnf,6,3,-1,-1,-1
rattler.cnf,6,4,-1,-1,-1
rattler.cnf,6,5,-1,-1,-1
rattler.cnf,6,6,-1,-1,-1
rattler.cnf,6,7,-1,-1,-1
rattler.cnf,6,8,-1,-1,-1
rattler.cnf,6,9,-1,-1,-1
rattler.cnf,6,10,-1,-1,-1
ref4955.cnf,6,1,-1,-1,-1
ref4955.cnf,6,2,-1,-1,-1
ref4955.cnf,6,3,-1,-1,-1
ref4955.cnf,6,4,-1,-1,-1
ref4955.cnf,6,5,-1,-1,-1
ref4955.cnf,6,6,-1,-1,-1
ref4955.cnf,6,7,-1,-1,-1
ref4955.cnf,6,8,-1,-1,-1
ref4955.cnf,6,9,-1,-1,-1
ref4955.cnf,6,10,-1,-1,-1
refidt334.cnf,6,1,-1,-1,-1
refidt334.cnf,6,2,-1,-1,-1
refidt334.cnf,6,3,-1,-1,-1
refidt334.cnf,6,4,-1,-1,-1
refidt334.cnf,6,5,-1,-1,-1
refidt334.cnf,6,6,-1,-1,-1
refidt334.cnf,6,7,-1,-1,-1
refidt334.cnf,6,8,-1,-1,-1
refidt334.cnf,6,9,-1,-1,-1
refidt334.cnf,6,10,-1,-1,-1
sa1100mm.cnf,6,1,-1,-1,-1
sa1100mm.cnf,6,2,-1,-1,-1
sa1100mm.cnf,6,3,-1,-1,-1
sa1100mm.cnf,6,4,-1,-1,-1
sa1100mm.cnf,6,5,-1,-1,-1
sa1100mm.cnf,6,6,-1,-1,-1
sa1100mm.cnf,6,7,-1,-1,-1
sa1100mm.cnf,6,8,-1,-1,-1
sa1100mm.cnf,6,9,-1,-1,-1
sa1100mm.cnf,6,10,-1,-1,-1
sam7ex256.cnf,6,1,-1,-1,-1
sam7ex256.cnf,6,2,-1,-1,-1
sam7ex256.cnf,6,3,-1,-1,-1
sam7ex256.cnf,6,4,-1,-1,-1
sam7ex256.cnf,6,5,-1,-1,-1
sam7ex256.cnf,6,6,-1,-1,-1
sam7ex256.cnf,6,7,-1,-1,-1
sam7ex256.cnf,6,8,-1,-1,-1
sam7ex256.cnf,6,9,-1,-1,-1
sam7ex256.cnf,6,10,-1,-1,-1
se7751.cnf,6,1,-1,-1,-1
se7751.cnf,6,2,-1,-1,-1
se7751.cnf,6,3,-1,-1,-1
se7751.cnf,6,4,-1,-1,-1
se7751.cnf,6,5,-1,-1,-1
se7751.cnf,6,6,-1,-1,-1
se7751.cnf,6,7,-1,-1,-1
se7751.cnf,6,8,-1,-1,-1
se7751.cnf,6,9,-1,-1,-1
se7751.cnf,6,10,-1,-1,-1
sh4_202_md.cnf,6,1,-1,-1,-1
sh4_202_md.cnf,6,2,-1,-1,-1
sh4_202_md.cnf,6,3,-1,-1,-1
sh4_202_md.cnf,6,4,-1,-1,-1
sh4_202_md.cnf,6,5,-1,-1,-1
sh4_202_md.cnf,6,6,-1,-1,-1
sh4_202_md.cnf,6,7,-1,-1,-1
sh4_202_md.cnf,6,8,-1,-1,-1
sh4_202_md.cnf,6,9,-1,-1,-1
sh4_202_md.cnf,6,10,-1,-1,-1
sh7708.cnf,6,1,-1,-1,-1
sh7708.cnf,6,2,-1,-1,-1
sh7708.cnf,6,3,-1,-1,-1
sh7708.cnf,6,4,-1,-1,-1
sh7708.cnf,6,5,-1,-1,-1
sh7708.cnf,6,6,-1,-1,-1
sh7708.cnf,6,7,-1,-1,-1
sh7708.cnf,6,8,-1,-1,-1
sh7708.cnf,6,9,-1,-1,-1
sh7708.cnf,6,10,-1,-1,-1
skmb91302.cnf,6,1,-1,-1,-1
skmb91302.cnf,6,2,-1,-1,-1
skmb91302.cnf,6,3,-1,-1,-1
skmb91302.cnf,6,4,-1,-1,-1
skmb91302.cnf,6,5,-1,-1,-1
skmb91302.cnf,6,6,-1,-1,-1
skmb91302.cnf,6,7,-1,-1,-1
skmb91302.cnf,6,8,-1,-1,-1
skmb91302.cnf,6,9,-1,-1,-1
skmb91302.cnf,6,10,-1,-1,-1
sleb.cnf,6,1,-1,-1,-1
sleb.cnf,6,2,-1,-1,-1
sleb.cnf,6,3,-1,-1,-1
sleb.cnf,6,4,-1,-1,-1
sleb.cnf,6,5,-1,-1,-1
sleb.cnf,6,6,-1,-1,-1
sleb.cnf,6,7,-1,-1,-1
sleb.cnf,6,8,-1,-1,-1
sleb.cnf,6,9,-1,-1,-1
sleb.cnf,6,10,-1,-1,-1
smdk2410.cnf,6,1,-1,-1,-1
smdk2410.cnf,6,2,-1,-1,-1
smdk2410.cnf,6,3,-1,-1,-1
smdk2410.cnf,6,4,-1,-1,-1
smdk2410.cnf,6,5,-1,-1,-1
smdk2410.cnf,6,6,-1,-1,-1
smdk2410.cnf,6,7,-1,-1,-1
smdk2410.cnf,6,8,-1,-1,-1
smdk2410.cnf,6,9,-1,-1,-1
smdk2410.cnf,6,10,-1,-1,-1
snds.cnf,6,1,-1,-1,-1
snds.cnf,6,2,-1,-1,-1
snds.cnf,6,3,-1,-1,-1
snds.cnf,6,4,-1,-1,-1
snds.cnf,6,5,-1,-1,-1
snds.cnf,6,6,-1,-1,-1
snds.cnf,6,7,-1,-1,-1
snds.cnf,6,8,-1,-1,-1
snds.cnf,6,9,-1,-1,-1
snds.cnf,6,10,-1,-1,-1
sparc_erc32.cnf,6,1,-1,-1,-1
sparc_erc32.cnf,6,2,-1,-1,-1
sparc_erc32.cnf,6,3,-1,-1,-1
sparc_erc32.cnf,6,4,-1,-1,-1
sparc_erc32.cnf,6,5,-1,-1,-1
sparc_erc32.cnf,6,6,-1,-1,-1
sparc_erc32.cnf,6,7,-1,-1,-1
sparc_erc32.cnf,6,8,-1,-1,-1
sparc_erc32.cnf,6,9,-1,-1,-1
sparc_erc32.cnf,6,10,-1,-1,-1
sparc_leon.cnf,6,1,-1,-1,-1
sparc_leon.cnf,6,2,-1,-1,-1
sparc_leon.cnf,6,3,-1,-1,-1
sparc_leon.cnf,6,4,-1,-1,-1
sparc_leon.cnf,6,5,-1,-1,-1
sparc_leon.cnf,6,6,-1,-1,-1
sparc_leon.cnf,6,7,-1,-1,-1
sparc_leon.cnf,6,8,-1,-1,-1
sparc_leon.cnf,6,9,-1,-1,-1
sparc_leon.cnf,6,10,-1,-1,-1
sparclite_sim.cnf,6,1,-1,-1,-1
sparclite_sim.cnf,6,2,-1,-1,-1
sparclite_sim.cnf,6,3,-1,-1,-1
sparclite_sim.cnf,6,4,-1,-1,-1
sparclite_sim.cnf,6,5,-1,-1,-1
sparclite_sim.cnf,6,6,-1,-1,-1
sparclite_sim.cnf,6,7,-1,-1,-1
sparclite_sim.cnf,6,8,-1,-1,-1
sparclite_sim.cnf,6,9,-1,-1,-1
sparclite_sim.cnf,6,10,-1,-1,-1
stb.cnf,6,1,-1,-1,-1
stb.cnf,6,2,-1,-1,-1
stb.cnf,6,3,-1,-1,-1
stb.cnf,6,4,-1,-1,-1
stb.cnf,6,5,-1,-1,-1
stb.cnf,6,6,-1,-1,-1
stb.cnf,6,7,-1,-1,-1
stb.cnf,6,8,-1,-1,-1
stb.cnf,6,9,-1,-1,-1
stb.cnf,6,10,-1,-1,-1
stdeval1.cnf,6,1,-1,-1,-1
stdeval1.cnf,6,2,-1,-1,-1
stdeval1.cnf,6,3,-1,-1,-1
stdeval1.cnf,6,4,-1,-1,-1
stdeval1.cnf,6,5,-1,-1,-1
stdeval1.cnf,6,6,-1,-1,-1
stdeval1.cnf,6,7,-1,-1,-1
stdeval1.cnf,6,8,-1,-1,-1
stdeval1.cnf,6,9,-1,-1,-1
stdeval1.cnf,6,10,-1,-1,-1
stm3210e_eval.cnf,6,1,-1,-1,-1
stm3210e_eval.cnf,6,2,-1,-1,-1
stm3210e_eval.cnf,6,3,-1,-1,-1
stm3210e_eval.cnf,6,4,-1,-1,-1
stm3210e_eval.cnf,6,5,-1,-1,-1
stm3210e_eval.cnf,6,6,-1,-1,-1
stm3210e_eval.cnf,6,7,-1,-1,-1
stm3210e_eval.cnf,6,8,-1,-1,-1
stm3210e_eval.cnf,6,9,-1,-1,-1
stm3210e_eval.cnf,6,10,-1,-1,-1
toybox.cnf,6,1,2411.4643411636353,1221.3022456169128,172356132905272
toybox.cnf,6,2,2411.4643411636353,1180.2367091178894,173091751095276
toybox.cnf,6,3,2411.4643411636353,1268.5358169078827,173906468015388
toybox.cnf,6,4,2411.4643411636353,1245.7258656024933,171501866620106
toybox.cnf,6,5,2411.4643411636353,1224.7918689250946,171580965350214
toybox.cnf,6,6,2411.4643411636353,1217.2923696041107,173186669571405
toybox.cnf,6,7,2411.4643411636353,1251.6263353824615,172174205826023
toybox.cnf,6,8,2411.4643411636353,1280.9458463191986,172427321762369
toybox.cnf,6,9,2411.4643411636353,1243.0941123962402,173068021476244
toybox.cnf,6,10,2411.4643411636353,1224.3601748943329,169682595827622
ts1000.cnf,6,1,-1,-1,-1
ts1000.cnf,6,2,-1,-1,-1
ts1000.cnf,6,3,-1,-1,-1
ts1000.cnf,6,4,-1,-1,-1
ts1000.cnf,6,5,-1,-1,-1
ts1000.cnf,6,6,-1,-1,-1
ts1000.cnf,6,7,-1,-1,-1
ts1000.cnf,6,8,-1,-1,-1
ts1000.cnf,6,9,-1,-1,-1
ts1000.cnf,6,10,-1,-1,-1
ts6.cnf,6,1,-1,-1,-1
ts6.cnf,6,2,-1,-1,-1
ts6.cnf,6,3,-1,-1,-1
ts6.cnf,6,4,-1,-1,-1
ts6.cnf,6,5,-1,-1,-1
ts6.cnf,6,6,-1,-1,-1
ts6.cnf,6,7,-1,-1,-1
ts6.cnf,6,8,-1,-1,-1
ts6.cnf,6,9,-1,-1,-1
ts6.cnf,6,10,-1,-1,-1
tx39_sim.cnf,6,1,-1,-1,-1
tx39_sim.cnf,6,2,-1,-1,-1
tx39_sim.cnf,6,3,-1,-1,-1
tx39_sim.cnf,6,4,-1,-1,-1
tx39_sim.cnf,6,5,-1,-1,-1
tx39_sim.cnf,6,6,-1,-1,-1
tx39_sim.cnf,6,7,-1,-1,-1
tx39_sim.cnf,6,8,-1,-1,-1
tx39_sim.cnf,6,9,-1,-1,-1
tx39_sim.cnf,6,10,-1,-1,-1
uClinux-config.cnf,6,1,-1,-1,-1
uClinux-config.cnf,6,2,-1,-1,-1
uClinux-config.cnf,6,3,-1,-1,-1
uClinux-config.cnf,6,4,-1,-1,-1
uClinux-config.cnf,6,5,-1,-1,-1
uClinux-config.cnf,6,6,-1,-1,-1
uClinux-config.cnf,6,7,-1,-1,-1
uClinux-config.cnf,6,8,-1,-1,-1
uClinux-config.cnf,6,9,-1,-1,-1
uClinux-config.cnf,6,10,-1,-1,-1
uClinux.cnf,6,1,-1,-1,-1
uClinux.cnf,6,2,-1,-1,-1
uClinux.cnf,6,3,-1,-1,-1
uClinux.cnf,6,4,-1,-1,-1
uClinux.cnf,6,5,-1,-1,-1
uClinux.cnf,6,6,-1,-1,-1
uClinux.cnf,6,7,-1,-1,-1
uClinux.cnf,6,8,-1,-1,-1
uClinux.cnf,6,9,-1,-1,-1
uClinux.cnf,6,10,-1,-1,-1
uE250.cnf,6,1,-1,-1,-1
uE250.cnf,6,2,-1,-1,-1
uE250.cnf,6,3,-1,-1,-1
uE250.cnf,6,4,-1,-1,-1
uE250.cnf,6,5,-1,-1,-1
uE250.cnf,6,6,-1,-1,-1
uE250.cnf,6,7,-1,-1,-1
uE250.cnf,6,8,-1,-1,-1
uE250.cnf,6,9,-1,-1,-1
uE250.cnf,6,10,-1,-1,-1
vads.cnf,6,1,-1,-1,-1
vads.cnf,6,2,-1,-1,-1
vads.cnf,6,3,-1,-1,-1
vads.cnf,6,4,-1,-1,-1
vads.cnf,6,5,-1,-1,-1
vads.cnf,6,6,-1,-1,-1
vads.cnf,6,7,-1,-1,-1
vads.cnf,6,8,-1,-1,-1
vads.cnf,6,9,-1,-1,-1
vads.cnf,6,10,-1,-1,-1
viper.cnf,6,1,-1,-1,-1
viper.cnf,6,2,-1,-1,-1
viper.cnf,6,3,-1,-1,-1
viper.cnf,6,4,-1,-1,-1
viper.cnf,6,5,-1,-1,-1
viper.cnf,6,6,-1,-1,-1
viper.cnf,6,7,-1,-1,-1
viper.cnf,6,8,-1,-1,-1
viper.cnf,6,9,-1,-1,-1
viper.cnf,6,10,-1,-1,-1
vrc4373.cnf,6,1,-1,-1,-1
vrc4373.cnf,6,2,-1,-1,-1
vrc4373.cnf,6,3,-1,-1,-1
vrc4373.cnf,6,4,-1,-1,-1
vrc4373.cnf,6,5,-1,-1,-1
vrc4373.cnf,6,6,-1,-1,-1
vrc4373.cnf,6,7,-1,-1,-1
vrc4373.cnf,6,8,-1,-1,-1
vrc4373.cnf,6,9,-1,-1,-1
vrc4373.cnf,6,10,-1,-1,-1
vrc4375.cnf,6,1,-1,-1,-1
vrc4375.cnf,6,2,-1,-1,-1
vrc4375.cnf,6,3,-1,-1,-1
vrc4375.cnf,6,4,-1,-1,-1
vrc4375.cnf,6,5,-1,-1,-1
vrc4375.cnf,6,6,-1,-1,-1
vrc4375.cnf,6,7,-1,-1,-1
vrc4375.cnf,6,8,-1,-1,-1
vrc4375.cnf,6,9,-1,-1,-1
vrc4375.cnf,6,10,-1,-1,-1
